fbref_id,ime,tekmovanja,tekme,min,goli,asistence,G+A
988dfee2,Mats Knoester,['conference_league'],6,501,0,0,0
bfab4003,Yuki Kobayashi,['conference_league'],2,91,0,0,0
ede21722,Gabriel Kobylak,['conference_league'],1,90,0,0,0
9f1c2822,Philippe Koffi,['conference_league'],6,459,1,1,2
8ad69777,Toni Kolega,['conference_league'],6,469,0,1,1
b89eef6b,Pa Konate,['conference_league'],2,20,0,0,0
aee634bf,Yukhym Konoplia,['conference_league'],5,146,0,1,1
26114cb7,Tolis Konstantopoulos,['conference_league'],3,58,0,0,0
426ce75f,Tihomir Kostadinov,['conference_league'],5,264,0,1,1
a87b3b43,Andrej Kotnik,['conference_league'],6,100,0,0,0
bc08556f,Ioannis Kousoulos,['conference_league'],5,311,0,0,0
8bbfd0a8,Jan Koutny,['conference_league'],10,900,0,0,0
ff97d427,Max Kovalevskis,['conference_league'],2,61,0,0,0
ade0948e,Eryk Kozlowski,['conference_league'],1,2,0,0,0
23c76070,Antoni Kozubal,['conference_league'],10,707,2,0,2
50ac120d,Jan Král,['conference_league'],5,450,2,0,2
bee3ed8c,Besnik Krasniqi,['conference_league'],8,720,0,2,2
77b02274,Blerim Krasniqi,['conference_league'],5,299,2,0,2
8c099c95,Endrit Krasniqi,['conference_league'],7,302,0,0,0
3f33834e,Ermal Krasniqi,['conference_league'],5,346,0,0,0
bfcf986d,Johannes Kreidl,['conference_league'],8,720,0,0,0
57190c2a,Kristófer Kristinsson,['conference_league'],4,108,1,0,1
a47496d6,Vane Krstevski,['conference_league'],4,50,0,0,0
47420f02,Dmytro Kryskiv,['conference_league'],3,101,0,0,0
4bce9c16,Jan Kuchta,['conference_league'],8,387,0,2,2
77a4b64e,Armandas Kučys,['conference_league'],4,265,1,1,2
4c2ed22a,Niilo Kujasalo,['conference_league'],2,180,0,0,0
8197a269,Mykola Kukharevych,['conference_league'],1,27,0,0,0
a8a80be7,Garang Kuol,['conference_league'],6,145,1,0,1
fe39c5d5,Mario Kvesić,['conference_league'],10,742,0,1,1
da121b3a,Chambos Kyriakou,['conference_league'],2,36,0,0,0
73c96754,Dan Lagumdžija,['conference_league'],2,5,0,0,0
15e99107,Mohamed Lamine Diaby,['conference_league'],8,380,3,0,3
20cba602,Štěpán Langer,['conference_league'],6,326,0,1,1
c43c28ed,Justas Lasickas,['conference_league'],10,558,0,0,0
8f39517f,Liridon Latifi,['conference_league'],7,480,2,0,2
e9e41fd0,Amor Layouni,['conference_league'],5,361,0,0,0
93088fbb,Marko Lazetić,['conference_league'],6,385,0,0,0
cd7bf522,Žan Leban,['conference_league'],9,810,0,0,0
004a6ac3,Kameron Ledwidge,['conference_league'],6,444,0,0,0
604a32ec,Beyatt Lekoueiry,['conference_league'],7,431,1,0,1
4a6914ff,Karlo Letica,['conference_league'],8,720,0,0,0
267131d8,Vesel Limaj,['conference_league'],7,514,0,1,1
12111bc7,Julius Lindberg,['conference_league'],6,521,1,1,2
4d6a842d,Andreas Linde,['conference_league'],1,90,0,0,0
49b45985,Vitaly Lisakovich,['conference_league'],4,190,0,1,1
eefc89c1,Kornel Lisman,['conference_league'],3,116,0,0,0
c3ceba19,Marin Ljubić,['conference_league'],2,180,0,0,0
f9bb8e2b,Dylan Lobban,['conference_league'],4,339,0,0,0
37f341f0,Marius Lode,['conference_league'],4,185,0,0,0
32aa1a26,Anton Logi Lúðvíksson,['conference_league'],3,211,0,0,0
170835af,Bernardo Lopes,['conference_league'],6,539,1,1,2
7d314220,Arttu Lötjönen,['conference_league'],3,182,0,0,0
91769a24,Adam Lundqvist,['conference_league'],6,533,0,0,0
e6c50827,Jonathan Lunney,['conference_league'],5,314,0,0,0
6bedf8a7,Joslyn Luyeye-Lutumba,['conference_league'],4,104,0,0,0
07a93ce5,Claudy M'Buyi,['conference_league'],3,109,0,0,0
ec443fee,Guðmundur Magnússon,['conference_league'],1,1,0,0,0
a4432e80,Toni Majić,['conference_league'],2,94,0,0,0
089f86a0,Ante Majstorović,['conference_league'],7,630,1,0,1
73fc8cc3,Róbert Mak,['conference_league'],6,273,0,0,0
f1840607,Patryk Makuch,['conference_league'],8,484,0,1,1
bddb690e,Connor Malley,['conference_league'],6,195,1,0,1
4c35a439,Faton Maloku,['conference_league'],7,630,0,0,0
c56b286e,Matúš Malý,['conference_league'],4,360,0,0,0
191fb5da,Petar Mamić,['conference_league'],7,625,0,0,0
999e3be1,Arb Manaj,['conference_league'],5,383,2,0,2
d9c47790,Mandi,['conference_league'],5,441,0,0,0
fa6f3dad,Daniel Mandroiu,['conference_league'],3,111,1,0,1
773e16b9,Sivert Mannsverk,['conference_league'],5,321,0,1,1
55d360a3,Gor Manvelyan,['conference_league'],5,78,0,0,0
9b824864,Nino Marcelli,['conference_league'],6,512,1,1,2
5f5637e5,Mateo Maric,['conference_league'],6,404,0,0,0
0043fed0,John Martin,['conference_league'],6,181,0,0,0
968ddd14,Tommaso Martinelli,['conference_league'],2,180,0,0,0
02e16c94,Ilija Mašić,['conference_league'],4,360,0,0,0
8f7a3ee6,Giannis Masouras,['conference_league'],7,469,1,0,1
d8bffa70,Adam Matthews,['conference_league'],3,192,0,0,0
1adcf39e,Mykola Matviyenko,['conference_league'],8,720,0,0,0
ce5a4f33,Atdhe Mazari,['conference_league'],3,27,0,0,0
7caad395,Bartosz Mazurek,['conference_league'],6,352,3,0,3
db22d2ca,Milan Mbeng,['conference_league'],5,426,0,0,0
a31a0ce6,Joseph Mbong,['conference_league'],5,319,0,0,0
dd31f092,Aaron McEneff,['conference_league'],3,134,0,0,0
e6a3f23c,Ed McGinty,['conference_league'],6,540,0,0,0
089623ee,John McGovern,['conference_league'],6,228,1,0,1
7bff3052,Kerr McInroy,['conference_league'],6,531,0,0,0
ccb9db15,Stijn Meijer,['conference_league'],4,92,0,0,0
6a7cd360,Anzor Mekvabishvili,['conference_league'],6,406,0,1,1
e5518642,Anes Meliqi,['conference_league'],3,181,0,0,0
8d7fe72a,Luka Menalo,['conference_league'],5,192,0,0,0
8ac64918,Mathijs Menu,['conference_league'],1,1,0,0,0
d97831ad,John Mercado,['conference_league'],7,380,1,0,1
c22b92a8,Nikolai Micallef,['conference_league'],1,75,0,0,0
f6a06050,Simion Michez,['conference_league'],2,29,0,0,0
ad55b765,Samuli Miettinen,['conference_league'],4,360,0,0,0
ade68f7e,Leo Mikić,['conference_league'],8,366,1,1,2
fc8bbea7,Matěj Mikulenka,['conference_league'],6,221,0,0,0
86b26754,Nicolas Milanovic,['conference_league'],3,63,0,0,0
d3bd981b,Antonio Milić,['conference_league'],6,468,0,0,0
37aa57c0,Hrvoje Miličević,['conference_league'],8,750,0,1,1
2c3143bf,Kevin-Prince Milla,['conference_league'],2,67,0,0,0
606e00ec,Jack Milne,['conference_league'],6,540,0,0,0
7f4c7c9f,Jorge Miramón,['conference_league'],7,504,0,0,0
b118dbfc,Dimitar Mitov,['conference_league'],6,540,0,0,0
8a56c04c,Ryan Mmaee,['conference_league'],6,293,0,1,1
5a8d43dd,Vasile Mogos,['conference_league'],4,192,0,0,0
7e82a78f,Florent Mollet,['conference_league'],2,103,0,0,0
64bff809,Wojciech Mońka,['conference_league'],7,630,0,0,0
dae2d186,Carlos Mora,['conference_league'],4,284,0,1,1
d493daa7,Tornike Morchiladze,['conference_league'],2,18,0,0,0
421c75dc,Ariel Mosór,['conference_league'],1,72,0,0,0
b095d5b8,Kevin Mouanga,['conference_league'],8,720,0,1,1
a0aee24e,João Moutinho,['conference_league'],5,260,0,0,0
d5ba587d,Bartosz Mrozek,['conference_league'],10,900,0,0,0
fe85a764,Robert Mudražija,['conference_league'],2,20,0,0,0
be401dbf,Nardin Mulahusejnović,['conference_league'],8,600,5,1,6
7c34109a,Damir Muminovic,['conference_league'],5,450,0,0,0
57dd4a4e,Rafael Muñoz,['conference_league'],3,160,0,0,0
be06c323,Sergei Muradyan,['conference_league'],8,557,0,0,0
56946aa8,Mevlan Murati,['conference_league'],3,93,0,0,0
509a1df5,Ilir Mustafa,['conference_league'],5,144,0,0,0
6c3b1060,Alen Mustafić,['conference_league'],4,31,0,0,0
826f39c3,Mykola Mykhailenko,['conference_league'],5,435,1,0,1
92990d5d,Taras Mykhavko,['conference_league'],5,327,0,0,0
28be7431,Souleymane N'Diaye,['conference_league'],1,19,0,0,0
e241fcb4,Nenad N. Cvetković,['conference_league'],4,271,0,0,0
5578668a,Nano,['conference_league'],5,450,0,0,0
f32a988d,Giorgos Naoum,['conference_league'],5,272,0,0,0
8259645d,Jan Navrátil,['conference_league'],5,261,0,0,0
ed45a7d7,Yehor Nazaryna,['conference_league'],11,642,2,1,3
32b84cec,Merveille Ndockyt,['conference_league'],8,442,0,0,0
048265e9,Fahd Ndzengue,['conference_league'],2,100,0,0,0
be31ecf0,Angelos Neophytou,['conference_league'],7,296,3,0,3
0880e10b,Ruslan Neshcheret,['conference_league'],6,540,0,0,0
e095928e,Newerton,['conference_league'],9,550,1,0,1
9feff7fc,Sanders Ngabo,['conference_league'],3,65,0,0,0
a45375f3,Kemehlo Nguena,['conference_league'],2,81,0,0,0
b4511ba0,Juanjo Nieto,['conference_league'],10,855,0,0,0
7ed9bff8,Bob Nii Armah,['conference_league'],6,385,0,1,1
66a6b154,Severin Nioule,['conference_league'],1,13,0,0,0
ef81d0b0,Michael Noonan,['conference_league'],4,85,0,0,0
788cd1c9,James Norris,['conference_league'],3,178,0,0,0
bd1a3ac9,Petter Nosa Dahl,['conference_league'],1,9,0,0,0
0d9d6237,Steven Nsimba,['conference_league'],5,213,1,0,1
5f692ac1,Darragh Nugent,['conference_league'],3,217,0,0,0
6b23e5f6,Cory O'Sullivan,['conference_league'],6,540,0,0,0
d4c2698a,Prosper Obah,['conference_league'],1,2,0,0,0
a04e47f0,Oleh Ocheretko,['conference_league'],10,737,1,0,1
dcba03f6,Mipo Odubeko,['conference_league'],5,396,0,0,0
82b13dde,Jaakko Oksanen,['conference_league'],6,540,1,0,1
a8aeac57,Ante Orec,['conference_league'],10,840,0,1,1
c120cac9,Viktor Örn Margeirsson,['conference_league'],6,540,1,0,1
f1ee8a3f,Ásgeir Orrason,['conference_league'],2,116,0,0,0
193b2e7f,Ágúst Orri Þorsteinsson,['conference_league'],6,511,0,1,1
b1963286,Takuto Oshima,['conference_league'],8,640,0,1,1
8d73660a,Imran Oulad Omar,['conference_league'],3,54,0,0,0
c76c4e99,Timothy Ouma,['conference_league'],6,450,0,0,0
93861be9,Raddy Ovouka,['conference_league'],8,710,0,0,0
eef7ab32,Victor Ozhianvuna,['conference_league'],2,159,0,0,0
cd9b37a3,Ante Palaversa,['conference_league'],3,113,0,0,0
97e996a7,Filip Panák,['conference_league'],2,68,0,0,0
16ea3bb1,Nikolas Panayiotou,['conference_league'],2,135,0,0,0
1e8dbb59,Radovan Pankov,['conference_league'],2,180,0,0,0
c795d6b6,Piotr Parzyszek,['conference_league'],6,455,3,0,3
b697aeaf,Samuel Pasanen,['conference_league'],3,90,0,0,0
dacd983e,John Paul Dembe,['conference_league'],4,193,1,0,1
6796e284,Pedrinho,['conference_league'],8,641,1,1,2
500e5115,Jorgo Pellumbi,['conference_league'],8,720,0,0,0
f18d7ab2,Andy Pelmard,['conference_league'],2,210,0,1,1
faf0a2f2,Petteri Pennanen,['conference_league'],8,583,0,0,0
273cdcb1,Joel Pereira,['conference_league'],10,775,0,2,2
3d6691dd,Dejan Petrovič,['conference_league'],7,468,1,0,1
2cf496fb,Kamil Piątkowski,['conference_league'],4,360,0,0,0
faef0f92,Pico,['conference_league'],6,540,0,0,0
d023f2cb,Miłosz Piekutowski,['conference_league'],2,180,0,0,0
1fb02542,Tomasz Pieńko,['conference_league'],7,349,1,1,2
04e2af21,Oleksandr Pikhalyonok,['conference_league'],6,346,0,2,2
3fa00803,Aleksei Ploshchadnyi,['conference_league'],2,180,0,0,0
7add56e1,Morgan Poaty,['conference_league'],7,398,0,0,0
2b63f134,Peter Pokorny,['conference_league'],3,148,0,0,0
727771e4,Vincenzo Polito,['conference_league'],5,432,0,0,0
03748579,Dante Polvara,['conference_league'],5,274,0,0,0
f36880a9,Matvii Ponomarenko,['conference_league'],2,102,1,0,1
29b61deb,Pere Pons,['conference_league'],7,607,0,0,0
c4972639,Matej Poplatnik,['conference_league'],5,110,1,0,1
67f0703d,Denys Popov,['conference_league'],3,225,1,0,1
6f9755c3,Rudi Požeg Vancaš,['conference_league'],6,226,1,1,2
3e076a05,Nicholas Pozo,['conference_league'],5,252,1,0,1
3c16d927,Alejandro Pozo Pozo,['conference_league'],8,611,0,0,0
3f699d2b,Jakov Pranjić,['conference_league'],5,327,0,0,0
eadc8e4f,Ángelo Preciado,['conference_league'],4,285,1,1,2
6447d49f,Louka Prip,['conference_league'],4,99,0,0,0
32c016f8,Afimico Pululu,['conference_league'],7,618,1,2,3
33309b03,Akseli Puukko,['conference_league'],1,90,0,0,0
7642912e,Giorgio Puzzoli,['conference_league'],1,1,0,0,0
88e90518,Kamer Qaka,['conference_league'],6,227,0,0,0
f3e2f544,Bogdan Racovitan,['conference_league'],8,720,0,0,0
30e03a25,Stjepan Radeljić,['conference_league'],7,621,0,3,3
d84b7d06,Andrija Radulović,['conference_league'],2,135,1,0,1
42ebc025,Andri Rafn Yeoman,['conference_league'],3,166,0,0,0
229da5b2,Mileta Rajovic,['conference_league'],6,261,2,0,2
b34aa902,Dimitris Rallis,['conference_league'],7,130,0,0,0
449f42fe,Florent Ramadani,['conference_league'],4,47,0,0,0
ea03d056,Reshat Ramadani,['conference_league'],8,565,0,0,0
011855f2,Serge Raux Yao,['conference_league'],2,180,0,0,0
6213fd82,Arkadiusz Reca,['conference_league'],4,263,0,0,0
a424134c,Bohdan Redushko,['conference_league'],1,27,0,0,0
83a68a73,Oskar Repka,['conference_league'],8,696,2,0,2
d518a829,Paulo Ricardo,['conference_league'],4,131,0,0,0
4b5d4efe,Mathias Rivas,['conference_league'],3,36,0,0,0
0e09dd0d,Dmytro Riznyk,['conference_league'],8,720,0,0,0
f373db50,Valentin Roberge,['conference_league'],6,314,0,0,0
01d00f38,Jean Carlos Silva Rocha,['conference_league'],4,109,0,0,0
b592d545,Leonardo Rocha,['conference_league'],2,22,0,0,0
dbdbddb0,Jamie Roche,['conference_league'],6,540,0,0,0
1d4e63b6,Pablo Rodríguez,['conference_league'],9,690,1,1,2
b5b27493,Marcus Rohdén,['conference_league'],4,354,1,2,3
86ed0f31,Eaden Roka,['conference_league'],1,11,0,0,0
929e3296,Oleksandr Romanchuk,['conference_league'],6,482,1,0,1
4d08ed00,Taras Romanchuk,['conference_league'],7,578,0,1,1
1b7af391,Imad Rondić,['conference_league'],4,28,0,0,0
8b61ea62,Albion Rrahmani,['conference_league'],7,383,1,0,1
5b975e82,Valentyn Rubchynskyi,['conference_league'],3,141,0,0,0
ccaa5728,Waldo Rubio,['conference_league'],6,309,1,0,1
9fa1d9b0,Gabrijel Rukavina,['conference_league'],1,10,0,0,0
ed20ec7b,Otto Ruoppi,['conference_league'],8,720,0,0,0
9f5be87a,Adrian Rus,['conference_league'],5,450,0,0,0
dd399517,Antonín Růsek,['conference_league'],4,316,1,0,1
ac96a8db,Oliva Rutjens,['conference_league'],4,330,1,0,1
5f3a46fb,Mikkel Rygaard Jensen,['conference_league'],6,524,0,1,1
3170788d,Matěj Ryneš,['conference_league'],5,271,1,0,1
eb5bc3eb,Enric Saborit,"['conference_league', 'copa_sudamericana']",10,783,1,0,1
8b1960f4,Agon Sadiku,['conference_league'],4,50,0,0,0
fa18b6cc,Lukáš Sadílek,['conference_league'],2,116,1,1,2
1ea0b955,Danilo Al Saed,['conference_league'],1,45,0,0,0
8929e6bc,Nathanaël Saintini,['conference_league'],8,716,0,0,0
475350c9,Matej Sakota,['conference_league'],7,254,0,1,1
d5b9031f,Olle Samuelsson,['conference_league'],3,259,0,0,0
fe5fd791,Gustavo Sangaré,['conference_league'],7,495,0,0,0
f946b0c3,Igor Savić,['conference_league'],7,576,0,0,0
57cea68c,Saku Savolainen,['conference_league'],4,306,0,1,1
99f7af78,Kyriakos Savvidis,['conference_league'],6,259,0,0,0
b50ec54b,Louis Schaub,['conference_league'],6,258,1,0,1
36039da8,Jakob Schöller,['conference_league'],2,117,0,0,0
0efe4e86,Vladimir Screciu,['conference_league'],4,242,0,0,0
c61cf67f,Matthias Seidl,['conference_league'],4,254,0,0,0
d1edc98f,Willy Semedo,['conference_league'],8,537,1,0,1
79678afd,Adam Sevinsky,['conference_league'],7,630,0,0,0
17e3e467,Mykola Shaparenko,['conference_league'],4,253,0,2,2
c21ea8be,Blerton Sheji,['conference_league'],7,578,0,1,1
6ddea288,Graeme Shinnie,['conference_league'],6,211,0,0,0
147420c1,Ogundana Shola,['conference_league'],5,220,0,0,0
fcea4f04,Maryan Shved,['conference_league'],2,74,0,0,0
5547662b,Gabriel Sigua,['conference_league'],6,387,1,1,2
599e6b6f,Gonçalo Silva,['conference_league'],3,156,0,0,0
b5365398,Stefan Simić,['conference_league'],4,348,0,0,0
10e3ebf1,Domantas Šimkus,['conference_league'],3,97,0,0,0
47ef9781,Jáchym Šíp,['conference_league'],10,474,1,0,1
9387ddef,Mateusz Skrzypczak,['conference_league'],8,592,0,0,0
15705aaf,Jiří Sláma,['conference_league'],6,531,0,0,0
c5644b28,Filip Slavíček,['conference_league'],9,568,1,0,1
5a5d394c,Simon Sluga,['conference_league'],1,90,0,0,0
66038ef6,Semir Smajlagić,['conference_league'],5,178,1,0,1
8fa62d85,Gabriel Snaer,['conference_league'],5,74,0,1,1
c75bba87,Hugo Sochůrek,['conference_league'],1,90,0,0,0
28f66c2e,Brandon Soppy,['conference_league'],8,720,0,1,1
1aa8b104,Mamadou Soumahoro,['conference_league'],5,223,0,0,0
5a47c5fd,Karim Sow,['conference_league'],5,450,0,0,0
e82e86ec,Jiří Spáčil,['conference_league'],4,180,0,0,0
7b340f4a,Sebastjan Spahiu,['conference_league'],8,542,1,0,1
db19b3ba,Kristinn Steindórsson,['conference_league'],6,148,0,0,0
b31b2792,Nikola Stevanović,['conference_league'],4,90,0,0,0
13b44b02,Petar Stojanović,['conference_league'],5,304,0,0,0
7f265841,Dušan Stojinovič,['conference_league'],6,453,1,0,1
b582ff63,Karol Struski,['conference_league'],7,494,1,1,2
d9969d4c,Danijel Šturm,['conference_league'],10,890,1,2,3
a8c07850,David Sualehe,['conference_league'],8,720,0,1,1
b7bbfd52,Jaime Suárez Juesas,['conference_league'],4,133,0,0,0
e6fc2a5f,Martin Suchomel,['conference_league'],3,145,1,0,1
4ac1093d,Stefano Surdanovic,['conference_league'],3,133,0,0,0
1a38155f,Jakub Surovčík,['conference_league'],2,180,0,0,0
532c2038,Ante Sušak,['conference_league'],1,5,0,0,0
567df63b,Adrian Svanbäck,['conference_league'],6,399,0,0,0
327c20e6,Stratos Svarnas,['conference_league'],8,720,1,0,1
3374c043,Engjëll Sylejmani,['conference_league'],1,1,0,0,0
2aeb43f1,Abdoulaye Sylla,['conference_league'],9,727,1,0,1
a644234e,Youssuf Sylla,['conference_league'],2,10,0,0,0
e935dbbf,Damian Szymański,['conference_league'],2,180,0,0,0
6d445ffc,Asger Sørensen,['conference_league'],4,328,1,0,1
7edcaf03,Dominik Takáč,['conference_league'],5,450,0,0,0
f6c05615,Fabrice Tamba,['conference_league'],7,540,0,0,0
b44c39da,Muamer Tanković,['conference_league'],2,173,1,0,1
95182ca2,Teles,['conference_league'],6,378,0,0,0
ff34cdcb,Lewis Temple,['conference_league'],3,63,0,0,0
db7fb56f,Dominik Thaqi,['conference_league'],2,131,0,1,1
95659967,Aliou Thiaré,['conference_league'],5,450,0,0,0
3ab9fefb,Serigne Thioune,['conference_league'],5,300,0,0,0
6a6267fe,Tobias Thomsen,['conference_league'],2,85,0,0,0
5885dc48,Muhamed Tijani,['conference_league'],6,70,0,0,0
70e39cf9,Rasmus Tikkanen,['conference_league'],1,70,0,0,0
188b5803,Marco Tilio,['conference_league'],1,45,0,0,0
fb78b55f,David Tkac,['conference_league'],1,45,0,0,0
880d7ee5,Vinicius Tobias,['conference_league'],12,888,0,1,1
caeeffe7,Kacper Tobiasz,['conference_league'],5,450,0,0,0
a11c995d,Marko Tolić,['conference_league'],3,157,0,0,0
5b0ab190,Graeme Torilla,['conference_league'],4,220,0,0,0
16bd3c30,Toscano,['conference_league'],3,90,0,0,0
d600aefb,Mohamed Touré,['conference_league'],5,265,0,0,0
6c1c6081,Seydou Traoré,['conference_league'],2,53,0,0,0
22134590,Kacper Trelowski,['conference_league'],2,180,0,0,0
72cddc0f,Martin Trnovský,['conference_league'],1,90,0,0,0
245f930b,Aleksandër Trumci,['conference_league'],7,630,0,0,0
8b8a9bde,Fran Tudor,['conference_league'],8,602,0,0,0
a8a5b8b4,Veton Tusha,['conference_league'],3,190,0,0,0
ad61f2a2,Artemijus Tutyškinas,['conference_league'],8,627,0,0,0
3b996663,Oleksandr Tymchyk,['conference_league'],4,267,0,0,0
face32c8,Emannuel Uchenna,['conference_league'],4,271,0,0,0
7e1046fa,Þorleifur Úlfarsson,['conference_league'],2,93,0,0,0
2d9d9e42,Kacper Urbanski,['conference_league'],6,324,1,1,2
e13a9488,Wojciech Urbanski,['conference_league'],4,229,0,0,0
cfd68aa7,Francis Uzoho,['conference_league'],5,450,0,0,0
8f2b9dd4,Valgeir Valgeirsson,['conference_league'],4,313,0,0,0
3e4fd3a8,Óli Valur Ómarsson,['conference_league'],6,342,1,2,3
7d86c007,Daniel Vašulín,['conference_league'],5,418,1,0,1
a7c77e12,Ivica Vidovic,['conference_league'],7,273,1,0,1
a14d0ab0,Samuele Vignato,['conference_league'],7,395,0,1,1
33df7d31,Villacañas,['conference_league'],3,193,0,0,0
b937e490,Rúben Vinagre,['conference_league'],5,348,0,0,0
7b433ed0,Peter Vindahl Jensen,['conference_league'],6,540,0,0,0
3264a506,Bernardo Vital,['conference_league'],8,749,0,0,0
d46d048f,Kostiantyn Vivcharenko,['conference_league'],2,86,0,0,0
270f80ef,Gašper Vodeb,['conference_league'],1,32,0,0,0
eb326dcd,Matyas Vojta,['conference_league'],2,141,1,0,1
3d64223a,Nazar Voloshyn,['conference_league'],6,433,0,0,0
e297ca78,Jerry Voutilainen,['conference_league'],4,122,0,1,1
78fc8be5,Marko Vranjković,['conference_league'],5,450,0,1,1
99163bf6,Damjan Vuklišević,['conference_league'],5,343,0,0,0
374c0932,Patrik Vydra,['conference_league'],6,411,0,0,0
7d7660da,Patrik Wålemark,['conference_league'],4,133,0,0,0
5a180a4c,Dylan Watts,['conference_league'],6,397,0,0,0
1ada9b95,Bartłomiej Wdowik,['conference_league'],8,750,0,0,0
11c3dd07,Ronaldo Webster,['conference_league'],8,720,0,2,2
dd676a97,Noah Weißhaupt,['conference_league'],3,58,0,0,0
1e17dfc7,Vladimír Weiss,['conference_league'],2,172,0,1,1
a9baa214,Dominik Weixelbraun,['conference_league'],3,40,0,0,0
c1851bfd,Brice Wembangomo,['conference_league'],5,26,0,0,0
4c16ead6,Tyreke Wilson,['conference_league'],1,32,0,0,0
faf55ce4,Kevin Wimmer,['conference_league'],5,387,0,0,0
c34ec65c,Norbert Wojtuszek,['conference_league'],8,693,0,0,0
972f40d1,Harry Wood,['conference_league'],6,430,0,0,0
21b03d15,Paweł Wszołek,['conference_league'],4,360,0,0,0
b90ffe70,Nikolaus Wurmbrand,['conference_league'],6,367,0,0,0
ac97b401,Sven Xerri,['conference_league'],3,37,0,0,0
849c826a,Andriy Yarmolenko,['conference_league'],4,126,1,0,1
024d51da,Mohamed Yasser,['conference_league'],2,44,0,0,0
69a351c7,Oleksandr Yatsyk,['conference_league'],5,128,0,0,0
5ab8bde8,Kusini Yengi,['conference_league'],3,51,0,0,0
e5406782,Alasana Yirajang,['conference_league'],6,219,1,0,1
8cf8e2fd,Vladyslav Zakharchenko,['conference_league'],2,180,0,0,0
ea84ea30,Arbin Zejnulai,['conference_league'],8,509,0,0,0
bc647827,Jaroslav Zelený,['conference_league'],7,609,0,0,0
